,Date,Day,status_country,counts
489,01-04-2015,288,Cases_Senegal,0
490,01-03-2015,287,Cases_Senegal,0
491,01-02-2015,286,Cases_Senegal,0
492,12/31/2014,284,Cases_Senegal,0
493,12/28/2014,281,Cases_Senegal,0
494,12/27/2014,280,Cases_Senegal,0
495,12/24/2014,277,Cases_Senegal,0
496,12/21/2014,273,Cases_Senegal,0
497,12/20/2014,272,Cases_Senegal,0
498,12/18/2014,271,Cases_Senegal,0
499,12/14/2014,267,Cases_Senegal,0
500,12-09-2014,262,Cases_Senegal,0
501,12-07-2014,260,Cases_Senegal,1
502,12-03-2014,256,Cases_Senegal,0
503,11/30/2014,253,Cases_Senegal,1
504,11/28/2014,251,Cases_Senegal,0
505,11/23/2014,246,Cases_Senegal,1
506,11/22/2014,245,Cases_Senegal,0
507,11/18/2014,241,Cases_Senegal,1
508,11/16/2014,239,Cases_Senegal,1
509,11/15/2014,238,Cases_Senegal,0
510,11-11-2014,234,Cases_Senegal,1
511,11-10-2014,233,Cases_Senegal,0
512,11-09-2014,232,Cases_Senegal,1
513,11-08-2014,231,Cases_Senegal,0
514,11-04-2014,227,Cases_Senegal,1
515,11-03-2014,226,Cases_Senegal,0
516,11-02-2014,225,Cases_Senegal,1
517,10/31/2014,222,Cases_Senegal,0
518,10/29/2014,220,Cases_Senegal,1
519,10/27/2014,218,Cases_Senegal,1
520,10/25/2014,216,Cases_Senegal,0
521,10/22/2014,214,Cases_Senegal,0
522,10/21/2014,213,Cases_Senegal,0
523,10/19/2014,211,Cases_Senegal,1
524,10/18/2014,210,Cases_Senegal,0
525,10/14/2014,206,Cases_Senegal,1
526,10/13/2014,205,Cases_Senegal,0
527,10-12-2014,204,Cases_Senegal,1
528,10-11-2014,203,Cases_Senegal,0
529,10-08-2014,200,Cases_Senegal,1
530,10-07-2014,199,Cases_Senegal,0
531,10-05-2014,197,Cases_Senegal,1
532,10-04-2014,196,Cases_Senegal,0
533,10-01-2014,193,Cases_Senegal,1
534,9/28/2014,190,Cases_Senegal,1
535,9/23/2014,185,Cases_Senegal,1
536,9/21/2014,183,Cases_Senegal,1
537,9/20/2014,182,Cases_Senegal,0
538,9/19/2014,181,Cases_Senegal,0
539,9/17/2014,179,Cases_Senegal,0
540,9/14/2014,176,Cases_Senegal,0
541,9/13/2014,175,Cases_Senegal,1
542,09-10-2014,172,Cases_Senegal,1
543,09-09-2014,171,Cases_Senegal,0
544,09-07-2014,169,Cases_Senegal,3
545,09-05-2014,167,Cases_Senegal,1
546,8/31/2014,162,Cases_Senegal,1
547,8/26/2014,157,Cases_Senegal,0
548,8/20/2014,151,Cases_Senegal,0
549,8/18/2014,149,Cases_Senegal,0
550,8/16/2014,147,Cases_Senegal,0
551,8/13/2014,144,Cases_Senegal,0
552,08-11-2014,142,Cases_Senegal,0
553,08-09-2014,140,Cases_Senegal,0
554,08-06-2014,137,Cases_Senegal,0
555,08-04-2014,135,Cases_Senegal,0
556,08-01-2014,132,Cases_Senegal,0
557,7/30/2014,129,Cases_Senegal,0
558,7/27/2014,126,Cases_Senegal,0
559,7/23/2014,123,Cases_Senegal,0
560,7/20/2014,120,Cases_Senegal,0
561,7/17/2014,117,Cases_Senegal,0
562,7/14/2014,114,Cases_Senegal,0
563,07-12-2014,112,Cases_Senegal,0
564,07-08-2014,108,Cases_Senegal,0
565,07-06-2014,106,Cases_Senegal,0
566,07-02-2014,102,Cases_Senegal,0
567,6/30/2014,100,Cases_Senegal,0
568,6/22/2014,92,Cases_Senegal,0
569,6/20/2014,90,Cases_Senegal,0
570,6/19/2014,89,Cases_Senegal,0
571,6/18/2014,88,Cases_Senegal,0
572,6/17/2014,87,Cases_Senegal,0
573,6/16/2014,86,Cases_Senegal,0
574,06-10-2014,80,Cases_Senegal,0
575,06-05-2014,75,Cases_Senegal,0
576,06-03-2014,73,Cases_Senegal,0
577,06-01-2014,71,Cases_Senegal,0
578,5/28/2014,67,Cases_Senegal,0
579,5/27/2014,66,Cases_Senegal,0
580,5/23/2014,62,Cases_Senegal,0
581,05-12-2014,51,Cases_Senegal,0
582,05-10-2014,49,Cases_Senegal,0
583,05-07-2014,46,Cases_Senegal,0
584,05-05-2014,44,Cases_Senegal,0
585,05-03-2014,42,Cases_Senegal,0
586,05-01-2014,40,Cases_Senegal,0
587,4/26/2014,35,Cases_Senegal,0
588,4/24/2014,33,Cases_Senegal,0
589,4/23/2014,32,Cases_Senegal,0
590,4/22/2014,31,Cases_Senegal,0
591,4/21/2014,30,Cases_Senegal,0
592,4/20/2014,29,Cases_Senegal,0
593,4/17/2014,26,Cases_Senegal,0
594,4/16/2014,25,Cases_Senegal,0
595,4/15/2014,24,Cases_Senegal,0
596,4/14/2014,23,Cases_Senegal,0
597,04-11-2014,20,Cases_Senegal,0
598,04-09-2014,18,Cases_Senegal,0
599,04-07-2014,16,Cases_Senegal,0
600,04-04-2014,13,Cases_Senegal,0
601,04-01-2014,10,Cases_Senegal,0
602,3/31/2014,9,Cases_Senegal,0
603,3/29/2014,7,Cases_Senegal,0
604,3/28/2014,6,Cases_Senegal,0
605,3/27/2014,5,Cases_Senegal,0
606,3/26/2014,4,Cases_Senegal,0
607,3/25/2014,3,Cases_Senegal,0
608,3/24/2014,2,Cases_Senegal,0
609,3/22/2014,0,Cases_Senegal,0
610,01-05-2015,289,Cases_UnitedStates,0
611,01-04-2015,288,Cases_UnitedStates,0
612,01-03-2015,287,Cases_UnitedStates,0
613,01-02-2015,286,Cases_UnitedStates,0
614,12/31/2014,284,Cases_UnitedStates,0
615,12/28/2014,281,Cases_UnitedStates,0
616,12/27/2014,280,Cases_UnitedStates,0
617,12/24/2014,277,Cases_UnitedStates,0
618,12/21/2014,273,Cases_UnitedStates,0
619,12/20/2014,272,Cases_UnitedStates,0
620,12/18/2014,271,Cases_UnitedStates,0
621,12/14/2014,267,Cases_UnitedStates,0
622,12-09-2014,262,Cases_UnitedStates,0
623,12-07-2014,260,Cases_UnitedStates,4
624,12-03-2014,256,Cases_UnitedStates,0
625,11/30/2014,253,Cases_UnitedStates,4
626,11/28/2014,251,Cases_UnitedStates,0
627,11/23/2014,246,Cases_UnitedStates,4
628,11/22/2014,245,Cases_UnitedStates,0
629,11/18/2014,241,Cases_UnitedStates,4
630,11/16/2014,239,Cases_UnitedStates,4
631,11/15/2014,238,Cases_UnitedStates,0
632,11-11-2014,234,Cases_UnitedStates,4
633,11-10-2014,233,Cases_UnitedStates,0
634,11-09-2014,232,Cases_UnitedStates,4
635,11-08-2014,231,Cases_UnitedStates,0
636,11-04-2014,227,Cases_UnitedStates,4
637,11-03-2014,226,Cases_UnitedStates,0
638,11-02-2014,225,Cases_UnitedStates,4
639,10/31/2014,222,Cases_UnitedStates,0
640,10/29/2014,220,Cases_UnitedStates,4
641,10/27/2014,218,Cases_UnitedStates,4
642,10/25/2014,216,Cases_UnitedStates,0
643,10/22/2014,214,Cases_UnitedStates,4
644,10/21/2014,213,Cases_UnitedStates,0
645,10/19/2014,211,Cases_UnitedStates,3
646,10/18/2014,210,Cases_UnitedStates,0
647,10/14/2014,206,Cases_UnitedStates,3
648,10/13/2014,205,Cases_UnitedStates,0
649,10-12-2014,204,Cases_UnitedStates,2
650,10-11-2014,203,Cases_UnitedStates,0
651,10-08-2014,200,Cases_UnitedStates,1
652,10-07-2014,199,Cases_UnitedStates,0
653,10-05-2014,197,Cases_UnitedStates,1
654,10-04-2014,196,Cases_UnitedStates,0
655,10-01-2014,193,Cases_UnitedStates,1
656,9/28/2014,190,Cases_UnitedStates,0
657,9/23/2014,185,Cases_UnitedStates,0
658,9/21/2014,183,Cases_UnitedStates,0
659,9/20/2014,182,Cases_UnitedStates,0
660,9/19/2014,181,Cases_UnitedStates,0
661,9/17/2014,179,Cases_UnitedStates,0
662,9/14/2014,176,Cases_UnitedStates,0
663,9/13/2014,175,Cases_UnitedStates,0
664,09-10-2014,172,Cases_UnitedStates,0
665,09-09-2014,171,Cases_UnitedStates,0
666,09-07-2014,169,Cases_UnitedStates,0
667,09-05-2014,167,Cases_UnitedStates,0
668,8/31/2014,162,Cases_UnitedStates,0
669,8/26/2014,157,Cases_UnitedStates,0
670,8/20/2014,151,Cases_UnitedStates,0
671,8/18/2014,149,Cases_UnitedStates,0
672,8/16/2014,147,Cases_UnitedStates,0
673,8/13/2014,144,Cases_UnitedStates,0
674,08-11-2014,142,Cases_UnitedStates,0
675,08-09-2014,140,Cases_UnitedStates,0
676,08-06-2014,137,Cases_UnitedStates,0
677,08-04-2014,135,Cases_UnitedStates,0
678,08-01-2014,132,Cases_UnitedStates,0
679,7/30/2014,129,Cases_UnitedStates,0
680,7/27/2014,126,Cases_UnitedStates,0
681,7/23/2014,123,Cases_UnitedStates,0
682,7/20/2014,120,Cases_UnitedStates,0
683,7/17/2014,117,Cases_UnitedStates,0
684,7/14/2014,114,Cases_UnitedStates,0
685,07-12-2014,112,Cases_UnitedStates,0
686,07-08-2014,108,Cases_UnitedStates,0
687,07-06-2014,106,Cases_UnitedStates,0
688,07-02-2014,102,Cases_UnitedStates,0
689,6/30/2014,100,Cases_UnitedStates,0
690,6/22/2014,92,Cases_UnitedStates,0
691,6/20/2014,90,Cases_UnitedStates,0
692,6/19/2014,89,Cases_UnitedStates,0
693,6/18/2014,88,Cases_UnitedStates,0
694,6/17/2014,87,Cases_UnitedStates,0
695,6/16/2014,86,Cases_UnitedStates,0
696,06-10-2014,80,Cases_UnitedStates,0
697,06-05-2014,75,Cases_UnitedStates,0
698,06-03-2014,73,Cases_UnitedStates,0
699,06-01-2014,71,Cases_UnitedStates,0
700,5/28/2014,67,Cases_UnitedStates,0
701,5/27/2014,66,Cases_UnitedStates,0
702,5/23/2014,62,Cases_UnitedStates,0
703,05-12-2014,51,Cases_UnitedStates,0
704,05-10-2014,49,Cases_UnitedStates,0
705,05-07-2014,46,Cases_UnitedStates,0
706,05-05-2014,44,Cases_UnitedStates,0
707,05-03-2014,42,Cases_UnitedStates,0
708,05-01-2014,40,Cases_UnitedStates,0
709,4/26/2014,35,Cases_UnitedStates,0
710,4/24/2014,33,Cases_UnitedStates,0
711,4/23/2014,32,Cases_UnitedStates,0
712,4/22/2014,31,Cases_UnitedStates,0
713,4/21/2014,30,Cases_UnitedStates,0
714,4/20/2014,29,Cases_UnitedStates,0
715,4/17/2014,26,Cases_UnitedStates,0
716,4/16/2014,25,Cases_UnitedStates,0
717,4/15/2014,24,Cases_UnitedStates,0
718,4/14/2014,23,Cases_UnitedStates,0
719,04-11-2014,20,Cases_UnitedStates,0
720,04-09-2014,18,Cases_UnitedStates,0
721,04-07-2014,16,Cases_UnitedStates,0
722,04-04-2014,13,Cases_UnitedStates,0
723,04-01-2014,10,Cases_UnitedStates,0
724,3/31/2014,9,Cases_UnitedStates,0
725,3/29/2014,7,Cases_UnitedStates,0
726,3/28/2014,6,Cases_UnitedStates,0
727,3/27/2014,5,Cases_UnitedStates,0
728,3/26/2014,4,Cases_UnitedStates,0
729,3/25/2014,3,Cases_UnitedStates,0
730,3/24/2014,2,Cases_UnitedStates,0
731,3/22/2014,0,Cases_UnitedStates,0
732,01-05-2015,289,Cases_Spain,0
733,01-04-2015,288,Cases_Spain,0
734,01-03-2015,287,Cases_Spain,0
735,01-02-2015,286,Cases_Spain,0
736,12/31/2014,284,Cases_Spain,0
737,12/28/2014,281,Cases_Spain,0
738,12/27/2014,280,Cases_Spain,0
739,12/24/2014,277,Cases_Spain,0
740,12/21/2014,273,Cases_Spain,0
741,12/20/2014,272,Cases_Spain,0
742,12/18/2014,271,Cases_Spain,0
743,12/14/2014,267,Cases_Spain,0
744,12-09-2014,262,Cases_Spain,0
745,12-07-2014,260,Cases_Spain,1
746,12-03-2014,256,Cases_Spain,0
747,11/30/2014,253,Cases_Spain,1
748,11/28/2014,251,Cases_Spain,0
749,11/23/2014,246,Cases_Spain,1
750,11/22/2014,245,Cases_Spain,0
751,11/18/2014,241,Cases_Spain,1
752,11/16/2014,239,Cases_Spain,1
753,11/15/2014,238,Cases_Spain,0
754,11-11-2014,234,Cases_Spain,1
755,11-10-2014,233,Cases_Spain,0
756,11-09-2014,232,Cases_Spain,1
757,11-08-2014,231,Cases_Spain,0
758,11-04-2014,227,Cases_Spain,1
759,11-03-2014,226,Cases_Spain,0
760,11-02-2014,225,Cases_Spain,1
761,10/31/2014,222,Cases_Spain,0
762,10/29/2014,220,Cases_Spain,1
763,10/27/2014,218,Cases_Spain,1
764,10/25/2014,216,Cases_Spain,0
765,10/22/2014,214,Cases_Spain,1
766,10/21/2014,213,Cases_Spain,0
767,10/19/2014,211,Cases_Spain,1
768,10/18/2014,210,Cases_Spain,0
769,10/14/2014,206,Cases_Spain,1
770,10/13/2014,205,Cases_Spain,0
771,10-12-2014,204,Cases_Spain,1
772,10-11-2014,203,Cases_Spain,0
773,10-08-2014,200,Cases_Spain,1
774,10-07-2014,199,Cases_Spain,0
775,10-05-2014,197,Cases_Spain,0
776,10-04-2014,196,Cases_Spain,0
777,10-01-2014,193,Cases_Spain,0
778,9/28/2014,190,Cases_Spain,0
779,9/23/2014,185,Cases_Spain,0
780,9/21/2014,183,Cases_Spain,0
781,9/20/2014,182,Cases_Spain,0
782,9/19/2014,181,Cases_Spain,0
783,9/17/2014,179,Cases_Spain,0
784,9/14/2014,176,Cases_Spain,0
785,9/13/2014,175,Cases_Spain,0
786,09-10-2014,172,Cases_Spain,0
787,09-09-2014,171,Cases_Spain,0
788,09-07-2014,169,Cases_Spain,0
789,09-05-2014,167,Cases_Spain,0
790,8/31/2014,162,Cases_Spain,0
791,8/26/2014,157,Cases_Spain,0
792,8/20/2014,151,Cases_Spain,0
793,8/18/2014,149,Cases_Spain,0
794,8/16/2014,147,Cases_Spain,0
795,8/13/2014,144,Cases_Spain,0
796,08-11-2014,142,Cases_Spain,0
797,08-09-2014,140,Cases_Spain,0
798,08-06-2014,137,Cases_Spain,0
799,08-04-2014,135,Cases_Spain,0
800,08-01-2014,132,Cases_Spain,0
801,7/30/2014,129,Cases_Spain,0
802,7/27/2014,126,Cases_Spain,0
803,7/23/2014,123,Cases_Spain,0
804,7/20/2014,120,Cases_Spain,0
805,7/17/2014,117,Cases_Spain,0
806,7/14/2014,114,Cases_Spain,0
807,07-12-2014,112,Cases_Spain,0
808,07-08-2014,108,Cases_Spain,0
809,07-06-2014,106,Cases_Spain,0
810,07-02-2014,102,Cases_Spain,0
811,6/30/2014,100,Cases_Spain,0
812,6/22/2014,92,Cases_Spain,0
813,6/20/2014,90,Cases_Spain,0
814,6/19/2014,89,Cases_Spain,0
815,6/18/2014,88,Cases_Spain,0
816,6/17/2014,87,Cases_Spain,0
817,6/16/2014,86,Cases_Spain,0
818,06-10-2014,80,Cases_Spain,0
819,06-05-2014,75,Cases_Spain,0
820,06-03-2014,73,Cases_Spain,0
821,06-01-2014,71,Cases_Spain,0
822,5/28/2014,67,Cases_Spain,0
823,5/27/2014,66,Cases_Spain,0
824,5/23/2014,62,Cases_Spain,0
825,05-12-2014,51,Cases_Spain,0
826,05-10-2014,49,Cases_Spain,0
827,05-07-2014,46,Cases_Spain,0
828,05-05-2014,44,Cases_Spain,0
829,05-03-2014,42,Cases_Spain,0
830,05-01-2014,40,Cases_Spain,0
831,4/26/2014,35,Cases_Spain,0
832,4/24/2014,33,Cases_Spain,0
833,4/23/2014,32,Cases_Spain,0
834,4/22/2014,31,Cases_Spain,0
835,4/21/2014,30,Cases_Spain,0
836,4/20/2014,29,Cases_Spain,0
837,4/17/2014,26,Cases_Spain,0
838,4/16/2014,25,Cases_Spain,0
839,4/15/2014,24,Cases_Spain,0
840,4/14/2014,23,Cases_Spain,0
841,04-11-2014,20,Cases_Spain,0
842,04-09-2014,18,Cases_Spain,0
843,04-07-2014,16,Cases_Spain,0
844,04-04-2014,13,Cases_Spain,0
845,04-01-2014,10,Cases_Spain,0
846,3/31/2014,9,Cases_Spain,0
847,3/29/2014,7,Cases_Spain,0
848,3/28/2014,6,Cases_Spain,0
849,3/27/2014,5,Cases_Spain,0
850,3/26/2014,4,Cases_Spain,0
851,3/25/2014,3,Cases_Spain,0
852,3/24/2014,2,Cases_Spain,0
853,3/22/2014,0,Cases_Spain,0
854,01-05-2015,289,Cases_Mali,0
855,01-04-2015,288,Cases_Mali,0
856,01-03-2015,287,Cases_Mali,0
857,01-02-2015,286,Cases_Mali,0
858,12/31/2014,284,Cases_Mali,0
859,12/28/2014,281,Cases_Mali,0
860,12/27/2014,280,Cases_Mali,0
861,12/24/2014,277,Cases_Mali,0
862,12/21/2014,273,Cases_Mali,0
863,12/20/2014,272,Cases_Mali,0
864,12/18/2014,271,Cases_Mali,0
865,12/14/2014,267,Cases_Mali,0
866,12-09-2014,262,Cases_Mali,0
867,12-07-2014,260,Cases_Mali,7
868,12-03-2014,256,Cases_Mali,0
869,11/30/2014,253,Cases_Mali,7
870,11/28/2014,251,Cases_Mali,0
871,11/23/2014,246,Cases_Mali,7
872,11/22/2014,245,Cases_Mali,0
873,11/18/2014,241,Cases_Mali,6
874,11/16/2014,239,Cases_Mali,5
875,11/15/2014,238,Cases_Mali,0
876,11-11-2014,234,Cases_Mali,4
877,11-10-2014,233,Cases_Mali,0
878,11-09-2014,232,Cases_Mali,1
879,11-08-2014,231,Cases_Mali,0
880,11-04-2014,227,Cases_Mali,1
881,11-03-2014,226,Cases_Mali,0
882,11-02-2014,225,Cases_Mali,1
883,10/31/2014,222,Cases_Mali,0
884,10/29/2014,220,Cases_Mali,1
885,10/27/2014,218,Cases_Mali,1
886,10/25/2014,216,Cases_Mali,0
887,10/22/2014,214,Cases_Mali,1
888,10/21/2014,213,Cases_Mali,0
889,10/19/2014,211,Cases_Mali,0
890,10/18/2014,210,Cases_Mali,0
891,10/14/2014,206,Cases_Mali,0
892,10/13/2014,205,Cases_Mali,0
893,10-12-2014,204,Cases_Mali,0
894,10-11-2014,203,Cases_Mali,0
895,10-08-2014,200,Cases_Mali,0
896,10-07-2014,199,Cases_Mali,0
897,10-05-2014,197,Cases_Mali,0
898,10-04-2014,196,Cases_Mali,0
899,10-01-2014,193,Cases_Mali,0
900,9/28/2014,190,Cases_Mali,0
901,9/23/2014,185,Cases_Mali,0
902,9/21/2014,183,Cases_Mali,0
903,9/20/2014,182,Cases_Mali,0
904,9/19/2014,181,Cases_Mali,0
905,9/17/2014,179,Cases_Mali,0
906,9/14/2014,176,Cases_Mali,0
907,9/13/2014,175,Cases_Mali,0
908,09-10-2014,172,Cases_Mali,0
909,09-09-2014,171,Cases_Mali,0
910,09-07-2014,169,Cases_Mali,0
911,09-05-2014,167,Cases_Mali,0
912,8/31/2014,162,Cases_Mali,0
913,8/26/2014,157,Cases_Mali,0
914,8/20/2014,151,Cases_Mali,0
915,8/18/2014,149,Cases_Mali,0
916,8/16/2014,147,Cases_Mali,0
917,8/13/2014,144,Cases_Mali,0
918,08-11-2014,142,Cases_Mali,0
919,08-09-2014,140,Cases_Mali,0
920,08-06-2014,137,Cases_Mali,0
921,08-04-2014,135,Cases_Mali,0
922,08-01-2014,132,Cases_Mali,0
923,7/30/2014,129,Cases_Mali,0
924,7/27/2014,126,Cases_Mali,0
925,7/23/2014,123,Cases_Mali,0
926,7/20/2014,120,Cases_Mali,0
927,7/17/2014,117,Cases_Mali,0
928,7/14/2014,114,Cases_Mali,0
929,07-12-2014,112,Cases_Mali,0
930,07-08-2014,108,Cases_Mali,0
931,07-06-2014,106,Cases_Mali,0
932,07-02-2014,102,Cases_Mali,0
933,6/30/2014,100,Cases_Mali,0
934,6/22/2014,92,Cases_Mali,0
935,6/20/2014,90,Cases_Mali,0
936,6/19/2014,89,Cases_Mali,0
937,6/18/2014,88,Cases_Mali,0
938,6/17/2014,87,Cases_Mali,0
939,6/16/2014,86,Cases_Mali,0
940,06-10-2014,80,Cases_Mali,0
941,06-05-2014,75,Cases_Mali,0
942,06-03-2014,73,Cases_Mali,0
943,06-01-2014,71,Cases_Mali,0
944,5/28/2014,67,Cases_Mali,0
945,5/27/2014,66,Cases_Mali,0
946,5/23/2014,62,Cases_Mali,0
947,05-12-2014,51,Cases_Mali,0
948,05-10-2014,49,Cases_Mali,0
949,05-07-2014,46,Cases_Mali,0
950,05-05-2014,44,Cases_Mali,0
951,05-03-2014,42,Cases_Mali,0
952,05-01-2014,40,Cases_Mali,0
953,4/26/2014,35,Cases_Mali,0
954,4/24/2014,33,Cases_Mali,0
955,4/23/2014,32,Cases_Mali,0
956,4/22/2014,31,Cases_Mali,0
957,4/21/2014,30,Cases_Mali,0
958,4/20/2014,29,Cases_Mali,0
959,4/17/2014,26,Cases_Mali,0
960,4/16/2014,25,Cases_Mali,0
961,4/15/2014,24,Cases_Mali,0
962,4/14/2014,23,Cases_Mali,0
963,04-11-2014,20,Cases_Mali,0
964,04-09-2014,18,Cases_Mali,0
965,04-07-2014,16,Cases_Mali,0
966,04-04-2014,13,Cases_Mali,0
967,04-01-2014,10,Cases_Mali,0
968,3/31/2014,9,Cases_Mali,0
969,3/29/2014,7,Cases_Mali,0
970,3/28/2014,6,Cases_Mali,0
971,3/27/2014,5,Cases_Mali,0
972,3/26/2014,4,Cases_Mali,0
973,3/25/2014,3,Cases_Mali,0
974,3/24/2014,2,Cases_Mali,0
975,3/22/2014,0,Cases_Mali,0
976,01-05-2015,289,Deaths_Guinea,1786
977,01-04-2015,288,Deaths_Guinea,1781
978,01-03-2015,287,Deaths_Guinea,1767
979,01-02-2015,286,Deaths_Guinea,0
980,12/31/2014,284,Deaths_Guinea,1739
981,12/28/2014,281,Deaths_Guinea,1708
982,12/27/2014,280,Deaths_Guinea,1697
983,12/24/2014,277,Deaths_Guinea,0
984,12/21/2014,273,Deaths_Guinea,1607
985,12/20/2014,272,Deaths_Guinea,1586
986,12/18/2014,271,Deaths_Guinea,0
987,12/14/2014,267,Deaths_Guinea,1525
988,12-09-2014,262,Deaths_Guinea,0
989,12-07-2014,260,Deaths_Guinea,1428
990,12-03-2014,256,Deaths_Guinea,0
991,11/30/2014,253,Deaths_Guinea,1327
992,11/28/2014,251,Deaths_Guinea,0
993,11/23/2014,246,Deaths_Guinea,1260
994,11/22/2014,245,Deaths_Guinea,0
995,11/18/2014,241,Deaths_Guinea,1214
996,11/16/2014,239,Deaths_Guinea,1192
997,11/15/2014,238,Deaths_Guinea,0
998,11-11-2014,234,Deaths_Guinea,1166
999,11-10-2014,233,Deaths_Guinea,0
1000,11-09-2014,232,Deaths_Guinea,1142
